order_item_id,order_id,product_id,quantity,unit_price
49224,16352,989,1,600.64
49225,16352,276,4,74.52
49226,16353,690,2,143.35
49227,16353,962,4,610.64
49228,16354,262,4,83.09
49229,16354,24,2,310.69
49230,16354,418,4,175.69
49231,16354,104,4,448.71
49232,16354,63,1,839.88
49233,16355,942,1,116.14
49234,16355,518,4,826.81
49235,16355,783,2,446.69
49236,16355,402,1,366.45
49237,16355,638,1,162.65
49238,16356,868,4,282.56
49239,16356,211,2,161.48
49240,16356,470,1,506.07
49241,16356,847,2,159.80
49242,16356,793,1,510.51
49243,16357,611,1,531.63
49244,16357,209,3,330.85
49245,16358,47,4,846.76
49246,16358,5,2,101.19
49247,16358,261,4,716.58
49248,16358,55,3,828.25
49249,16358,174,2,699.44
49250,16359,414,2,234.95
49251,16359,261,1,661.88
49252,16359,511,4,841.98
49253,16359,798,2,73.67
49254,16360,220,1,192.17
49255,16360,410,4,88.92
49256,16360,935,4,876.20
49257,16361,278,1,449.13
49258,16361,354,3,255.90
49259,16361,6,3,728.65
49260,16361,121,1,235.80
49261,16362,243,4,343.19
49262,16363,768,4,697.34
49263,16363,845,1,675.99
49264,16363,957,4,325.60
49265,16364,355,2,707.81
49266,16364,201,2,778.30
49267,16365,431,4,123.68
49268,16366,353,3,472.35
49269,16366,77,4,19.20
49270,16366,957,2,329.32
49271,16366,552,1,689.48
49272,16367,77,2,16.79
49273,16367,925,3,531.36
49274,16367,791,2,126.95
49275,16367,744,2,289.79
49276,16368,513,1,538.91
49277,16368,313,2,695.47
49278,16368,717,1,26.86
49279,16368,838,3,748.92
49280,16368,122,4,75.18
49281,16369,312,2,739.20
49282,16369,26,4,462.13
49283,16369,833,2,175.73
49284,16369,708,2,45.49
49285,16369,76,4,903.25
49286,16370,992,3,344.85
49287,16370,987,4,792.77
49288,16370,880,4,494.68
49289,16370,597,2,529.90
49290,16371,162,2,17.00
49291,16371,599,2,169.83
49292,16371,835,4,612.29
49293,16371,241,2,194.95
49294,16371,639,1,349.87
49295,16372,545,4,821.55
49296,16373,829,1,552.23
49297,16373,857,2,398.79
49298,16373,995,2,566.57
49299,16374,411,2,407.30
49300,16374,951,1,308.45
49301,16374,701,2,639.62
49302,16374,423,1,221.90
49303,16375,965,4,442.02
49304,16375,421,3,556.24
49305,16376,900,4,452.35
49306,16376,787,2,115.94
49307,16376,649,3,418.81
49308,16376,651,2,456.20
49309,16376,685,3,163.43
49310,16377,152,2,357.90
49311,16377,101,4,428.29
49312,16378,117,4,491.36
49313,16378,622,3,666.06
49314,16379,902,3,264.02
49315,16379,280,3,649.60
49316,16379,275,2,591.55
49317,16379,524,2,256.99
49318,16379,174,1,725.53
49319,16380,166,3,148.92
49320,16380,883,1,191.43
49321,16381,984,3,709.77
49322,16381,197,1,817.90
49323,16381,710,4,788.17
49324,16382,572,1,746.54
49325,16382,32,1,450.75
49326,16383,826,4,286.29
49327,16383,400,3,635.27
49328,16383,363,2,12.62
49329,16383,371,4,654.42
49330,16384,781,1,821.63
49331,16385,637,2,55.37
49332,16385,383,2,129.65
49333,16385,427,1,583.23
49334,16386,244,2,143.35
49335,16386,917,4,374.96
49336,16386,110,1,573.83
49337,16387,177,1,453.24
49338,16387,2,3,832.80
49339,16388,826,1,275.05
49340,16388,856,2,853.47
49341,16389,415,1,170.02
49342,16389,770,2,593.42
49343,16389,723,2,430.05
49344,16390,926,2,781.74
49345,16391,383,4,143.36
49346,16391,499,2,358.47
49347,16391,815,3,176.76
49348,16391,53,4,149.94
49349,16392,671,2,639.84
49350,16392,108,2,366.52
49351,16392,744,2,295.81
49352,16392,882,2,97.41
49353,16392,829,2,573.52
49354,16393,735,3,156.08
49355,16394,98,1,45.51
49356,16394,399,4,530.50
49357,16394,236,2,298.12
49358,16394,656,4,771.01
49359,16394,912,4,219.28
49360,16395,824,2,684.64
49361,16396,474,3,817.10
49362,16396,870,1,284.58
49363,16396,977,3,710.11
49364,16396,329,4,91.27
49365,16397,52,4,716.23
49366,16397,897,2,142.25
49367,16397,291,4,390.66
49368,16397,357,2,12.12
49369,16397,876,4,288.13
49370,16398,686,2,277.44
49371,16398,664,2,437.78
49372,16398,740,2,542.07
49373,16398,1000,4,599.32
49374,16398,210,2,651.29
49375,16399,77,1,16.91
49376,16399,336,1,425.58
49377,16399,746,3,173.82
49378,16400,969,4,274.07
49379,16400,303,3,681.26
49380,16401,958,3,795.41
49381,16402,182,2,126.34
49382,16403,738,3,415.18
49383,16403,811,4,610.06
49384,16403,321,4,368.25
49385,16404,693,2,347.18
49386,16404,432,4,30.31
49387,16404,9,2,666.53
49388,16404,524,3,253.79
49389,16404,11,3,826.48
49390,16405,585,4,725.66
49391,16405,55,1,888.32
49392,16405,87,1,812.18
49393,16405,85,3,449.12
49394,16405,161,1,91.25
49395,16406,126,1,223.16
49396,16406,225,1,575.89
49397,16407,634,1,245.57
49398,16408,417,1,709.69
49399,16408,110,4,607.42
49400,16409,243,4,345.23
49401,16409,353,2,513.27
49402,16409,910,4,110.52
49403,16409,340,3,95.47
49404,16410,720,3,79.89
49405,16410,53,4,146.60
49406,16410,361,3,281.18
49407,16410,180,1,248.65
49408,16411,917,4,360.21
49409,16411,310,4,157.04
49410,16411,175,2,554.35
49411,16412,872,2,677.22
49412,16412,687,3,183.36
49413,16412,43,3,562.54
49414,16412,399,4,535.44
49415,16412,228,4,518.75
49416,16413,893,3,736.36
49417,16413,516,1,47.21
49418,16413,84,4,650.90
49419,16413,59,2,255.94
49420,16413,865,3,391.37
49421,16414,858,1,449.01
49422,16414,920,4,664.71
49423,16415,475,4,650.80
49424,16415,832,2,714.33
49425,16415,171,1,440.16
49426,16415,567,2,243.51
49427,16416,76,4,857.22
49428,16417,277,2,340.90
49429,16417,537,4,351.07
49430,16417,302,1,347.21
49431,16417,489,1,478.45
49432,16417,347,1,798.90
49433,16418,850,3,138.89
49434,16419,881,2,119.83
49435,16419,283,4,569.98
49436,16419,142,4,565.17
49437,16420,572,4,705.03
49438,16420,167,3,496.13
49439,16420,793,4,485.46
49440,16420,487,4,656.36
49441,16420,958,1,865.41
49442,16421,101,2,403.71
49443,16421,151,3,480.90
49444,16421,895,1,769.82
49445,16421,437,1,449.40
49446,16422,796,4,839.94
49447,16422,409,2,682.89
49448,16423,457,2,506.31
49449,16423,562,1,195.42
49450,16423,639,3,331.49
49451,16423,180,4,259.64
49452,16423,586,4,260.83
49453,16424,27,1,316.13
49454,16424,591,1,27.81
49455,16424,129,2,548.26
49456,16424,26,3,466.32
49457,16425,171,3,478.15
49458,16425,513,3,517.87
49459,16425,700,4,352.77
49460,16425,852,4,73.84
49461,16425,927,1,690.50
49462,16426,610,3,398.54
49463,16426,980,1,44.96
49464,16427,926,2,694.14
49465,16428,952,1,763.97
49466,16428,78,1,743.96
49467,16428,757,1,54.83
49468,16428,62,1,226.20
49469,16429,775,1,427.88
49470,16429,392,4,502.55
49471,16430,171,2,472.66
49472,16430,234,1,730.70
49473,16430,566,3,393.13
49474,16430,890,3,655.70
49475,16431,885,3,846.52
49476,16431,911,4,265.49
49477,16431,428,2,732.42
49478,16431,672,2,172.13
49479,16432,264,4,317.62
49480,16432,154,4,145.33
49481,16432,349,3,614.17
49482,16433,487,4,698.49
49483,16433,736,3,512.57
49484,16433,285,3,486.10
49485,16433,750,1,219.23
49486,16434,324,1,254.24
49487,16434,4,3,717.59
49488,16434,857,2,362.43
49489,16435,311,1,485.52
49490,16435,676,2,181.40
49491,16436,7,2,340.53
49492,16436,450,4,836.43
49493,16436,184,3,227.52
49494,16436,688,1,122.78
49495,16436,161,3,85.71
49496,16437,898,2,369.53
49497,16438,812,1,767.20
49498,16438,875,2,556.47
49499,16438,844,4,611.02
49500,16439,727,3,748.53
49501,16439,985,1,41.79
49502,16440,143,4,787.59
49503,16440,800,2,441.67
49504,16440,150,3,281.72
49505,16440,367,3,41.82
49506,16440,968,1,488.73
49507,16441,652,1,722.03
49508,16442,52,1,671.75
49509,16442,309,4,17.44
49510,16442,61,1,565.97
49511,16442,723,4,417.92
49512,16443,786,4,475.50
49513,16444,668,3,168.95
49514,16444,967,3,38.54
49515,16444,891,3,653.88
49516,16444,941,4,83.54
49517,16445,786,4,439.61
49518,16445,210,4,637.76
49519,16445,463,3,827.51
49520,16445,861,2,413.35
49521,16446,747,1,388.16
49522,16446,124,2,206.46
49523,16446,37,1,661.84
49524,16446,192,1,539.82
49525,16446,606,1,812.92
49526,16447,402,1,323.82
49527,16447,934,4,317.60
49528,16447,25,1,60.16
49529,16448,990,1,733.33
49530,16448,632,1,443.72
49531,16449,637,4,56.19
49532,16449,869,3,224.74
49533,16449,551,1,574.87
49534,16449,832,3,712.35
49535,16449,17,2,675.03
49536,16450,348,3,13.64
49537,16450,551,3,549.02
49538,16450,970,2,571.48
49539,16451,659,1,359.66
49540,16451,296,1,101.50
49541,16451,199,3,529.33
49542,16451,772,1,614.70
49543,16451,567,1,232.31
49544,16452,855,3,889.74
49545,16452,830,4,350.33
49546,16453,73,1,656.27
49547,16453,367,3,41.54
49548,16453,387,1,276.92
49549,16454,487,3,653.47
49550,16454,120,1,144.19
49551,16455,994,2,659.97
49552,16455,512,2,521.90
49553,16455,710,1,871.48
49554,16455,443,4,587.56
49555,16456,618,1,757.10
49556,16457,765,4,217.50
49557,16457,343,3,288.22
49558,16457,212,1,263.59
49559,16457,675,3,105.41
49560,16458,733,2,707.79
49561,16458,548,2,436.04
49562,16459,299,2,60.40
49563,16460,340,4,87.22
49564,16461,79,2,625.18
49565,16461,231,4,522.13
49566,16461,552,1,729.35
49567,16462,569,2,12.71
49568,16462,561,2,779.62
49569,16463,171,1,461.27
49570,16464,49,2,690.42
49571,16464,31,4,195.65
49572,16464,826,3,253.42
49573,16464,925,1,495.15
49574,16464,316,3,476.32
49575,16465,524,1,257.93
49576,16465,713,3,842.82
49577,16466,92,2,891.46
49578,16467,34,3,216.76
49579,16467,922,2,380.79
49580,16467,115,3,502.55
49581,16468,25,1,55.11
49582,16469,535,4,845.66
49583,16469,208,2,35.80
49584,16469,275,1,534.46
49585,16470,185,1,199.50
49586,16471,651,4,421.16
49587,16471,771,2,562.35
49588,16471,373,2,689.36
49589,16471,577,1,793.09
49590,16471,113,1,598.11
49591,16472,871,2,138.43
49592,16472,224,2,537.92
49593,16473,747,3,383.63
49594,16474,611,1,575.83
49595,16474,363,3,12.11
49596,16474,768,3,796.55
49597,16475,340,2,88.10
49598,16475,155,2,485.99
49599,16475,921,4,87.33
49600,16476,512,3,538.70
49601,16476,860,3,524.74
49602,16476,310,2,161.50
49603,16476,349,3,577.67
49604,16476,754,2,201.37
49605,16477,636,3,768.30
49606,16478,38,4,533.72
49607,16478,6,1,792.20
49608,16479,849,4,148.40
49609,16480,181,2,768.26
49610,16480,173,2,790.35
49611,16480,286,2,116.44
49612,16481,297,1,311.83
49613,16481,68,4,333.57
49614,16481,28,3,366.65
49615,16481,337,3,69.34
49616,16481,752,2,260.50
49617,16482,376,1,219.24
49618,16483,30,3,413.83
49619,16484,721,2,612.85
49620,16484,692,3,61.65
49621,16484,270,1,439.92
49622,16484,992,3,322.17
49623,16484,547,3,222.16
49624,16485,391,2,548.77
49625,16486,288,1,800.86
49626,16487,681,2,205.46
49627,16487,665,3,451.45
49628,16487,134,3,629.40
49629,16487,778,3,398.80
49630,16488,196,3,403.98
49631,16488,421,3,545.79
49632,16488,632,4,421.34
49633,16488,522,1,726.66
49634,16489,872,2,670.41
49635,16489,351,1,541.06
49636,16489,148,3,102.58
49637,16489,6,2,709.37
49638,16490,957,4,347.94
49639,16491,243,2,315.27
49640,16491,44,3,417.87
49641,16491,465,4,233.57
49642,16492,103,3,336.66
49643,16493,518,3,818.09
49644,16493,231,1,470.68
49645,16493,595,3,531.47
49646,16493,312,2,715.85
49647,16494,507,1,838.22
49648,16494,923,2,561.30
49649,16494,255,1,586.13
49650,16495,135,3,166.99
49651,16496,339,2,395.47
49652,16496,362,1,751.55
49653,16496,222,3,724.67
49654,16496,764,4,625.82
49655,16496,865,1,393.36
49656,16497,817,2,111.64
49657,16497,174,4,783.99
49658,16497,508,1,652.20
49659,16498,458,1,796.97
49660,16498,556,3,448.16
49661,16498,935,2,775.81
49662,16499,962,2,624.03
49663,16500,989,2,611.49
49664,16501,989,3,607.33
49665,16501,824,4,769.97
49666,16501,761,3,175.71
49667,16502,3,4,71.61
49668,16502,279,2,145.17
49669,16502,824,2,732.25
49670,16502,736,1,545.56
49671,16502,403,2,525.31
49672,16503,974,3,579.08
49673,16503,27,3,304.15
49674,16504,846,3,213.98
49675,16504,521,4,62.91
49676,16504,590,2,533.92
49677,16504,52,3,706.36
49678,16504,472,4,481.02
49679,16505,319,2,831.79
49680,16505,291,3,428.26
49681,16505,465,3,219.49
49682,16505,550,4,386.58
49683,16506,938,4,39.40
49684,16506,632,4,444.02
49685,16506,135,4,148.07
49686,16506,390,4,152.13
49687,16507,737,4,323.12
49688,16507,180,1,241.26
49689,16507,96,2,143.15
49690,16508,400,4,668.52
49691,16508,538,2,709.67
49692,16509,464,1,545.66
49693,16509,491,4,239.96
49694,16509,254,4,711.26
49695,16509,202,4,707.60
49696,16510,535,2,866.07
49697,16510,637,1,53.73
49698,16510,580,1,823.81
49699,16510,632,2,459.83
49700,16511,192,4,502.20
49701,16511,322,2,388.00
49702,16512,444,1,690.63
49703,16512,214,4,283.77
49704,16512,887,1,70.35
49705,16512,967,1,40.27
49706,16512,771,4,539.43
49707,16513,993,1,873.77
49708,16513,925,4,528.28
49709,16514,11,4,797.89
49710,16514,210,2,696.75
49711,16514,945,2,615.66
49712,16514,479,1,528.21
49713,16514,997,1,832.35
49714,16515,316,1,471.75
49715,16515,989,1,576.00
49716,16515,712,3,240.84
49717,16515,546,1,371.80
49718,16516,99,2,208.80
49719,16516,15,4,705.86
49720,16516,119,3,592.10
49721,16516,417,2,658.44
49722,16516,244,3,152.37
49723,16517,283,3,584.99
49724,16517,145,3,371.05
49725,16518,796,4,723.59
49726,16518,206,4,770.47
49727,16519,492,4,621.46
49728,16519,498,2,345.18
49729,16520,932,4,817.95
49730,16520,321,3,389.44
49731,16520,669,1,312.02
49732,16520,125,3,706.92
49733,16520,814,4,905.11
49734,16521,335,4,786.93
49735,16521,3,1,65.16
49736,16521,491,4,212.79
49737,16521,915,4,815.96
49738,16522,796,4,796.75
49739,16522,446,1,95.15
49740,16522,125,4,790.94
49741,16522,637,2,52.21
49742,16522,616,3,860.23
49743,16523,307,2,336.78
49744,16523,465,2,232.51
49745,16523,557,2,351.82
49746,16523,197,1,777.97
49747,16524,263,3,781.94
49748,16524,428,1,720.58
49749,16524,218,1,252.00
49750,16524,272,1,680.69
49751,16525,601,1,417.80
49752,16525,333,1,23.29
49753,16525,489,1,453.80
49754,16525,26,3,504.27
49755,16525,967,1,38.84
49756,16526,437,4,433.53
49757,16526,398,1,215.96
49758,16526,952,4,683.34
49759,16526,868,2,285.44
49760,16527,698,3,34.38
49761,16527,996,4,424.22
49762,16528,774,3,263.55
49763,16528,702,2,555.22
49764,16528,668,4,169.54
49765,16528,916,3,451.39
49766,16529,152,1,316.33
49767,16530,366,4,45.84
49768,16530,649,2,411.13
49769,16530,376,3,210.85
49770,16530,688,1,110.78
49771,16530,774,2,250.87
49772,16531,206,3,718.60
49773,16532,382,3,34.43
49774,16532,960,3,343.61
49775,16532,158,3,151.61
49776,16532,648,1,317.24
49777,16532,95,4,49.58
49778,16533,913,1,28.64
49779,16533,475,2,593.00
49780,16533,524,2,252.91
49781,16533,893,3,742.22
49782,16534,885,3,840.48
49783,16534,281,4,483.33
49784,16535,385,1,121.63
49785,16535,930,4,712.54
49786,16536,578,2,160.75
49787,16537,906,3,241.03
49788,16537,918,4,760.68
49789,16537,824,4,759.03
49790,16538,726,3,340.40
49791,16538,291,2,424.31
49792,16538,714,4,618.81
49793,16538,475,4,618.47
49794,16538,487,4,704.11
49795,16539,668,1,158.52
49796,16539,923,2,516.27
49797,16539,96,4,149.46
49798,16540,1000,1,649.40
49799,16540,701,3,643.45
49800,16540,29,4,501.06
49801,16540,26,1,480.73
49802,16540,460,2,705.48
49803,16541,802,3,906.41
49804,16541,205,4,50.40
49805,16541,407,3,707.18
49806,16541,550,4,414.15
49807,16541,686,2,243.80
49808,16542,233,1,791.62
49809,16542,957,4,337.38
49810,16543,798,1,67.46
49811,16544,747,4,385.79
49812,16544,628,2,383.61
49813,16544,460,2,726.36
49814,16545,508,3,750.21
49815,16545,768,3,735.76
49816,16545,261,1,652.99
49817,16546,229,4,664.79
49818,16546,522,4,674.02
49819,16546,513,2,515.13
49820,16546,388,4,309.86
49821,16546,876,2,275.52
49822,16547,835,2,676.67
49823,16548,669,2,320.39
49824,16548,336,1,442.23
49825,16549,680,1,540.26
49826,16549,285,3,465.83
49827,16550,926,3,695.32
49828,16551,763,4,688.04
49829,16551,692,3,57.33
49830,16551,258,1,348.54
49831,16551,455,1,294.07
49832,16551,340,4,92.83
49833,16552,421,3,541.40
49834,16552,597,1,467.98
49835,16552,854,3,572.81
49836,16553,608,4,265.79
49837,16553,776,2,136.76
49838,16553,90,4,122.79
49839,16553,820,3,198.89
49840,16554,554,3,614.33
49841,16554,574,3,676.97
49842,16554,764,1,649.60
49843,16555,723,1,390.61
49844,16555,61,2,604.76
49845,16555,872,3,697.08
49846,16556,368,3,856.37
49847,16556,806,4,26.31
49848,16556,564,2,299.35
49849,16556,97,3,217.37
49850,16557,634,3,244.63
49851,16557,181,4,782.73
49852,16557,517,4,653.26
49853,16557,590,4,535.04
49854,16558,160,4,773.88
49855,16558,361,1,292.81
49856,16559,779,1,746.51
49857,16559,115,3,468.34
49858,16559,378,2,498.09
49859,16559,868,1,281.54
49860,16560,139,4,680.47
49861,16560,947,1,445.02
49862,16561,762,4,520.16
49863,16561,774,3,282.02
49864,16561,178,4,776.11
49865,16561,112,3,263.13
49866,16562,204,3,89.71
49867,16562,596,1,475.75
49868,16562,436,1,401.96
49869,16562,703,4,327.99
49870,16563,669,4,288.93
49871,16563,81,2,441.74
49872,16563,743,2,135.94
49873,16564,643,4,609.14
49874,16564,703,4,305.38
49875,16564,474,1,836.35
49876,16565,366,4,47.32
49877,16565,2,1,832.58
49878,16566,369,2,529.97
49879,16566,692,4,60.35
49880,16566,636,3,745.56
49881,16566,432,2,32.03
49882,16567,497,4,367.64
49883,16567,425,3,627.84
49884,16567,207,2,140.81
49885,16568,2,2,803.01
49886,16568,385,3,119.18
49887,16569,352,2,819.92
49888,16569,822,4,897.74
49889,16569,180,2,271.52
49890,16570,224,4,510.43
49891,16570,252,1,636.70
49892,16571,888,2,718.87
49893,16571,522,4,694.37
49894,16571,976,4,664.03
49895,16571,586,2,302.90
49896,16571,261,4,679.61
49897,16572,448,4,577.28
49898,16572,921,1,90.99
49899,16572,759,2,191.17
49900,16572,76,3,778.70
49901,16572,542,4,590.13
49902,16573,249,2,196.07
49903,16573,961,4,124.85
49904,16573,790,4,390.95
49905,16573,892,2,856.27
49906,16573,545,1,833.88
49907,16574,241,2,214.12
49908,16575,559,4,228.37
49909,16575,421,4,541.08
49910,16575,378,1,512.20
49911,16576,201,2,699.17
49912,16576,606,1,796.37
49913,16576,379,2,735.75
49914,16577,16,2,285.85
49915,16577,827,4,189.93
49916,16577,346,3,386.86
49917,16577,809,4,146.34
49918,16577,100,1,408.26
49919,16578,943,4,35.05
49920,16578,176,1,638.68
49921,16578,338,2,511.19
49922,16579,390,1,167.81
49923,16579,444,1,730.59
49924,16579,806,2,25.61
49925,16579,843,2,571.84
49926,16580,504,1,497.60
49927,16580,82,4,453.66
49928,16580,473,2,601.54
49929,16580,55,3,799.11
49930,16580,955,3,31.30
49931,16581,751,2,303.77
49932,16581,971,3,624.89
49933,16581,655,4,314.33
49934,16581,196,3,400.45
49935,16582,119,2,581.83
49936,16582,639,1,349.14
49937,16582,810,4,129.78
49938,16582,859,2,488.98
49939,16583,408,4,299.33
49940,16583,692,3,57.05
49941,16584,850,3,135.88
49942,16584,322,4,401.61
49943,16584,630,4,10.44
49944,16585,235,4,210.61
49945,16585,802,4,925.16
49946,16585,160,2,816.29
49947,16585,120,3,139.03
49948,16585,437,3,439.76
49949,16586,202,3,764.79
49950,16586,277,1,361.91
49951,16586,361,1,314.77
49952,16586,862,1,828.91
49953,16587,906,1,245.74
49954,16587,28,2,380.73
49955,16587,394,4,830.39
49956,16587,246,2,701.76
49957,16588,123,1,556.32
49958,16588,623,4,823.59
49959,16589,822,2,857.75
49960,16589,412,4,183.14
49961,16589,480,2,219.81
49962,16589,824,1,765.48
49963,16590,154,2,151.16
49964,16590,334,1,734.47
49965,16590,491,4,240.80
49966,16590,384,4,133.83
49967,16591,508,3,648.18
49968,16591,296,1,92.69
49969,16591,734,3,488.80
49970,16592,591,1,26.57
49971,16593,208,4,33.67
49972,16594,693,4,306.31
49973,16594,792,1,487.73
49974,16595,380,4,577.35
49975,16595,244,4,157.06
49976,16596,203,2,209.03
49977,16597,130,1,623.55
49978,16597,190,4,757.33
49979,16597,103,4,306.40
49980,16598,396,3,515.94
49981,16598,509,2,580.40
49982,16598,645,4,392.81
49983,16598,182,2,120.88
49984,16599,936,2,863.54
49985,16599,58,3,15.73
49986,16599,919,1,332.78
49987,16599,88,2,595.37
49988,16600,178,2,771.17
49989,16600,381,4,522.19
49990,16600,275,1,544.89
49991,16600,853,4,775.33
49992,16601,688,2,108.49
49993,16601,769,4,333.97
49994,16601,628,1,380.64
49995,16601,798,3,71.60
49996,16602,889,3,429.36
49997,16602,166,2,159.86
49998,16603,514,3,740.04
49999,16603,150,3,277.58
50000,16603,16,2,273.76
50001,16604,675,2,94.28
50002,16605,294,1,647.53
50003,16605,584,2,458.74
50004,16605,705,2,698.81
50005,16606,898,2,376.00
50006,16606,329,2,89.56
50007,16606,629,2,801.77
50008,16606,840,4,113.61
50009,16607,950,4,391.83
50010,16607,202,2,770.34
50011,16607,520,1,496.46
50012,16607,380,2,540.30
50013,16607,275,2,587.23
50014,16608,58,4,14.85
50015,16609,318,4,738.85
50016,16609,138,1,891.46
50017,16609,576,1,747.00
50018,16609,739,4,563.69
50019,16609,441,4,264.92
50020,16610,101,3,380.61
50021,16610,487,1,654.92
50022,16610,22,2,743.63
50023,16611,878,4,701.77
50024,16611,48,2,530.32
50025,16612,246,3,698.36
50026,16612,503,1,904.77
50027,16612,988,3,806.32
50028,16612,858,4,435.54
50029,16613,993,4,774.81
50030,16613,726,1,360.30
50031,16613,756,2,826.97
50032,16613,750,3,251.26
50033,16614,705,1,657.66
50034,16614,887,1,73.19
50035,16614,608,3,265.78
50036,16614,274,4,434.19
50037,16614,44,4,432.25
50038,16615,991,2,366.07
50039,16615,298,1,270.73
50040,16616,71,4,227.70
50041,16616,416,4,318.80
50042,16616,274,2,405.40
50043,16616,422,1,462.91
50044,16616,950,1,376.53
50045,16617,816,4,322.58
50046,16618,113,4,618.72
50047,16618,105,2,733.58
50048,16618,347,1,782.88
50049,16619,66,3,466.19
50050,16619,894,1,639.94
50051,16620,269,2,562.84
50052,16620,191,3,742.55
50053,16620,161,2,96.32
50054,16620,24,1,278.37
50055,16621,678,4,77.20
50056,16622,467,3,358.20
50057,16622,823,3,699.94
50058,16622,787,1,125.94
50059,16623,980,2,49.77
50060,16623,299,1,61.01
50061,16624,850,4,134.01
50062,16624,677,4,500.27
50063,16624,783,2,486.51
50064,16624,712,2,225.82
50065,16625,85,4,460.16
50066,16626,870,1,267.55
50067,16626,776,3,139.84
50068,16626,316,4,449.52
50069,16626,55,2,908.55
50070,16626,476,2,169.46
50071,16627,951,1,291.23
50072,16627,832,2,788.12
50073,16627,812,2,819.35
50074,16627,714,1,657.15
50075,16628,651,4,440.67
50076,16628,876,1,267.90
50077,16628,832,2,764.45
50078,16628,129,3,540.58
50079,16628,719,1,564.46
50080,16629,400,1,676.14
50081,16629,798,2,68.66
50082,16629,990,2,772.40
50083,16629,356,4,715.59
50084,16630,129,1,530.17
50085,16630,927,4,651.90
50086,16631,653,3,573.75
50087,16631,287,4,274.61
50088,16631,72,1,681.45
50089,16631,570,2,762.50
50090,16631,14,2,343.11
50091,16632,319,4,859.08
50092,16632,879,1,251.84
50093,16633,815,2,182.29
50094,16633,980,4,47.33
50095,16633,404,1,912.32
50096,16633,702,2,524.40
50097,16633,310,1,166.60
50098,16634,208,4,33.45
50099,16634,523,4,809.27
50100,16634,954,3,637.71
50101,16634,56,2,141.20
50102,16634,9,2,699.03
50103,16635,742,4,166.72
50104,16635,953,1,618.14
50105,16636,765,4,224.84
50106,16636,403,3,522.24
50107,16636,460,2,714.66
50108,16636,485,4,328.60
50109,16637,864,2,896.93
50110,16637,617,1,440.44
50111,16637,218,3,233.40
50112,16637,614,1,94.42
50113,16637,235,1,197.37
50114,16638,65,3,627.01
50115,16638,473,3,609.49
50116,16638,805,4,709.74
50117,16638,833,3,162.74
50118,16639,308,1,292.01
50119,16639,120,4,136.47
50120,16640,252,2,671.93
50121,16640,851,1,775.47
50122,16640,27,1,276.22
50123,16641,376,1,207.51
50124,16641,667,3,690.90
50125,16641,133,4,216.46
50126,16642,474,1,806.24
50127,16642,356,4,790.44
50128,16642,466,2,515.83
50129,16642,13,2,468.13
50130,16643,885,4,774.61
50131,16643,176,1,578.15
50132,16643,418,3,200.73
50133,16644,696,4,545.26
50134,16644,862,2,751.01
50135,16644,603,4,480.29
50136,16644,406,3,566.07
50137,16645,376,2,219.81
50138,16645,737,1,325.48
50139,16645,153,1,219.91
50140,16645,37,2,744.34
50141,16646,268,2,332.19
50142,16647,198,4,867.00
50143,16648,303,2,722.63
50144,16648,137,2,681.22
50145,16649,374,3,108.10
50146,16649,5,2,104.86
50147,16650,994,2,742.10
50148,16650,36,1,289.04
50149,16650,451,1,151.05
50150,16650,293,2,147.52
50151,16651,431,3,131.74
50152,16651,307,2,311.09
50153,16652,273,1,390.91
50154,16652,238,4,267.18
50155,16652,862,2,790.84
50156,16652,733,3,744.94
50157,16653,853,2,750.78
50158,16653,363,2,12.62
50159,16654,944,1,140.40
50160,16654,992,1,349.92
50161,16654,163,4,631.95
50162,16654,974,4,564.53
50163,16655,29,1,529.04
50164,16655,900,1,417.22
50165,16655,617,1,478.57
50166,16655,271,3,41.68
50167,16655,701,1,568.58
50168,16656,20,3,509.74
50169,16656,3,4,67.57
50170,16656,88,1,615.48
50171,16657,574,3,719.00
50172,16657,630,1,11.87
50173,16657,204,1,85.33
50174,16658,300,4,300.41
50175,16658,30,2,417.01
50176,16658,231,4,495.33
50177,16658,888,3,694.25
50178,16658,155,1,510.04
50179,16659,118,1,322.75
50180,16659,582,2,768.15
50181,16660,30,3,425.53
50182,16660,676,1,175.21
50183,16661,651,3,451.08
50184,16661,30,2,478.10
50185,16662,305,1,369.35
50186,16662,786,3,507.85
50187,16662,665,4,413.56
50188,16662,761,4,187.10
50189,16663,776,2,139.94
50190,16663,627,4,675.84
50191,16663,427,4,557.49
50192,16663,625,1,140.48
50193,16664,50,1,378.74
50194,16664,710,1,881.91
50195,16664,505,3,854.76
50196,16664,804,2,365.86
50197,16664,578,3,146.72
50198,16665,636,1,792.28
50199,16665,850,3,137.87
50200,16665,889,2,424.23
50201,16665,8,1,214.11
50202,16665,536,4,643.46
50203,16666,385,4,116.86
50204,16666,108,3,367.22
50205,16666,694,3,372.12
50206,16666,369,3,573.97
50207,16667,457,2,561.85
50208,16667,655,1,339.61
50209,16667,643,3,614.84
50210,16667,505,1,805.37
50211,16668,84,1,617.13
50212,16668,336,4,434.81
50213,16668,413,2,604.77
50214,16668,535,2,852.75
50215,16668,783,4,470.78
50216,16669,853,4,842.38
50217,16669,303,4,753.31
50218,16669,754,2,219.55
50219,16669,263,2,822.24
50220,16670,142,1,550.24
50221,16670,294,3,579.84
