order_id,customer_id,order_date,status,total_amount,region
15237,670,2025-03-08 18:04:00,delivered,3757.08,South
15238,2450,2024-07-26 07:33:27,cancelled,5603.78,Southeast
15239,2675,2024-10-19 22:08:52,delivered,9298.40,South
15240,1617,2025-01-20 16:59:45,shipped,1164.44,Southwest
15241,4786,2024-08-23 14:47:22,delivered,3645.05,Southeast
15242,2087,2024-03-07 16:58:27,delivered,5427.48,Southwest
15243,192,2024-05-07 11:16:18,returned,1791.39,Southwest
15244,144,2024-06-19 15:44:33,shipped,509.05,Southwest
15245,3626,2024-01-06 01:21:38,delivered,271.83,South
15246,682,2024-01-31 09:42:24,delivered,4501.22,South
15247,970,2024-07-09 23:41:45,returned,4132.05,South
15248,4758,2024-03-24 09:54:35,delivered,5729.48,West
15249,3919,2024-09-13 12:49:29,delivered,1765.01,West
15250,2608,2024-03-04 09:02:23,delivered,1237.12,Southwest
15251,110,2025-04-07 16:16:19,delivered,3179.98,South
15252,4601,2024-07-18 10:23:51,shipped,2845.58,Northeast
15253,4630,2024-06-07 07:13:52,delivered,4170.46,West
15254,2372,2024-08-11 15:01:17,delivered,2556.68,Midwest
15255,3593,2024-04-17 22:15:10,delivered,5011.65,Northeast
15256,1399,2024-11-11 09:23:59,delivered,1370.55,Southwest
15257,295,2024-11-09 16:31:03,delivered,3309.60,Southwest
15258,278,2024-05-30 05:03:17,shipped,532.81,West
15259,268,2024-11-18 16:37:50,delivered,6707.72,Mountain
15260,3398,2024-01-28 16:50:09,shipped,550.60,West
15261,1886,2025-01-09 20:08:39,delivered,481.66,South
15262,934,2025-02-03 04:29:33,cancelled,752.21,West
15263,2128,2024-07-14 06:28:46,delivered,846.48,Southwest
15264,3670,2024-04-18 04:42:24,delivered,5169.90,West
15265,547,2024-05-17 12:05:18,shipped,3522.28,South
15266,512,2024-02-22 18:29:15,shipped,3036.20,Southwest
15267,3576,2024-12-01 19:28:05,delivered,988.32,West
15268,1292,2025-02-02 12:59:09,delivered,9054.21,Mountain
15269,2483,2024-01-22 17:05:31,delivered,24.27,South
15270,3814,2025-03-26 19:56:36,delivered,7786.81,West
15271,3308,2024-01-09 09:03:15,delivered,2155.83,Mountain
15272,3264,2024-11-10 09:49:45,delivered,2995.59,Southwest
15273,767,2024-08-31 05:24:21,delivered,3131.81,West
15274,2633,2024-11-09 00:31:00,delivered,5643.26,Northeast
15275,1131,2024-04-26 15:29:05,delivered,2447.17,Southeast
15276,4551,2025-04-19 23:05:51,delivered,2144.75,Southwest
15277,2134,2025-02-20 00:28:30,delivered,1120.50,West
15278,3176,2025-03-06 02:15:07,delivered,2312.40,West
15279,777,2024-04-18 14:26:11,delivered,266.44,Northeast
15280,4614,2024-07-24 14:08:08,delivered,2374.40,West
15281,3986,2024-08-24 21:15:21,delivered,1217.83,Southeast
15282,1704,2024-10-18 10:02:24,cancelled,5598.21,West
15283,2635,2024-03-22 19:16:59,shipped,3577.92,Southeast
15284,3461,2025-04-03 11:17:11,delivered,5158.77,Southwest
15285,4100,2024-02-14 09:02:53,delivered,1821.27,Midwest
15286,2598,2024-11-08 22:10:00,cancelled,2975.46,West
15287,399,2025-03-23 12:06:40,delivered,1962.06,West
15288,4671,2024-11-18 11:52:12,placed,8862.19,West
15289,3731,2025-02-09 20:49:57,delivered,305.04,South
15290,4943,2025-01-14 21:21:58,delivered,3677.85,West
15291,3567,2025-01-28 18:44:17,delivered,881.59,West
15292,1375,2025-02-16 10:33:55,delivered,603.16,West
15293,4059,2024-04-14 12:28:58,shipped,1051.44,Southeast
15294,96,2024-12-03 22:23:34,delivered,4325.49,Southwest
15295,1340,2024-08-03 06:59:30,delivered,3203.24,Mountain
15296,1665,2025-01-17 05:49:28,delivered,1869.31,Southwest
15297,3143,2024-04-02 15:56:47,delivered,6109.16,Southwest
15298,2263,2024-10-10 00:21:29,delivered,2562.77,Southwest
15299,3714,2024-12-02 19:10:25,delivered,2209.79,Southeast
15300,724,2024-03-12 12:45:31,delivered,674.03,Midwest
15301,4969,2024-05-29 17:37:39,delivered,1521.48,Northeast
15302,4872,2024-11-14 11:01:23,delivered,3131.45,West
15303,909,2025-04-07 17:07:06,delivered,2450.25,West
15304,4732,2024-11-01 16:44:54,delivered,3379.48,Mountain
15305,4059,2024-10-18 07:01:21,delivered,3378.95,Southeast
15306,2103,2024-09-07 05:57:20,delivered,447.34,Southwest
15307,4759,2024-07-11 04:15:17,delivered,1951.90,Southwest
15308,3648,2025-03-31 19:26:36,delivered,4519.08,Southwest
15309,2031,2024-01-16 21:44:26,delivered,834.40,West
15310,2693,2025-03-03 02:14:28,delivered,2252.24,Southwest
15311,2738,2025-01-30 10:08:24,returned,2801.21,Southeast
15312,2317,2025-03-16 20:44:53,cancelled,610.21,West
15313,4359,2024-02-22 02:11:25,cancelled,7219.64,Southwest
15314,2844,2025-03-19 08:21:23,shipped,2679.78,Mountain
15315,513,2024-04-21 12:10:10,shipped,3938.07,Southwest
15316,4035,2024-07-10 12:32:22,delivered,5654.59,South
15317,1038,2025-04-10 03:44:25,delivered,2867.81,South
15318,4128,2024-11-13 03:22:38,shipped,6512.40,Southwest
15319,4780,2024-04-01 06:10:52,placed,1461.10,Mountain
15320,2864,2024-11-14 12:28:14,delivered,1154.74,Southwest
15321,1692,2024-06-27 09:34:21,shipped,5079.46,Mountain
15322,2194,2024-07-21 22:03:08,shipped,8775.53,Southeast
15323,4463,2024-10-14 01:06:11,shipped,115.12,West
15324,2746,2025-03-14 02:49:45,delivered,6221.03,South
15325,3487,2025-04-13 10:35:45,delivered,3511.04,West
15326,1027,2025-02-23 13:39:59,cancelled,5939.01,South
15327,171,2024-02-25 10:37:12,delivered,2845.54,Southeast
15328,1123,2024-11-14 13:05:25,delivered,764.56,South
15329,4886,2025-04-19 13:04:54,delivered,2769.10,West
15330,1750,2024-10-31 15:10:13,placed,4223.26,West
15331,4890,2024-07-05 05:36:26,shipped,4542.26,South
15332,1182,2025-03-21 13:21:18,cancelled,3357.60,South
15333,4642,2024-08-31 19:15:43,delivered,824.49,Southeast
15334,1061,2024-03-17 00:45:38,delivered,2930.00,Southwest
15335,857,2024-03-05 22:55:30,placed,4909.03,Northeast
15336,3658,2024-08-23 14:55:33,shipped,3066.09,South
15337,2352,2025-03-28 14:02:57,shipped,3506.90,Southwest
15338,1173,2025-04-05 16:42:28,placed,3250.43,Southwest
15339,4309,2024-01-07 00:23:13,delivered,745.50,Southwest
15340,1970,2024-02-14 17:24:05,delivered,4052.19,Southeast
15341,3315,2024-11-16 03:41:30,delivered,3861.73,South
15342,4244,2024-10-19 11:21:06,placed,2971.74,Midwest
15343,3341,2024-02-25 01:19:15,delivered,914.25,West
15344,3494,2025-03-31 07:31:11,placed,2050.26,West
15345,1843,2024-09-22 22:01:46,delivered,7070.02,South
15346,3194,2024-03-26 21:58:15,shipped,4231.83,South
15347,1520,2024-04-11 19:36:13,delivered,4064.14,Southwest
15348,1387,2024-04-05 06:54:37,delivered,3482.50,Southeast
15349,4870,2024-05-09 06:33:02,delivered,657.64,West
15350,3356,2024-12-15 02:33:13,delivered,3071.55,Mountain
15351,4572,2024-08-14 06:32:41,delivered,604.87,Mountain
15352,889,2024-09-09 00:28:51,delivered,6917.01,Northeast
15353,618,2024-01-24 16:38:30,delivered,2528.89,South
15354,3322,2024-05-02 19:53:30,delivered,2688.35,South
15355,3499,2024-11-22 23:28:24,delivered,4338.03,Southeast
15356,1599,2024-10-04 17:23:40,returned,4585.56,West
15357,1354,2025-02-11 23:12:04,shipped,3383.49,South
15358,3476,2024-05-08 08:02:05,returned,7524.13,Midwest
15359,377,2024-11-10 04:46:48,delivered,420.60,Northeast
15360,4320,2024-01-27 19:39:47,delivered,4410.67,Southwest
15361,2474,2025-03-18 06:18:41,shipped,1616.14,South
15362,1192,2024-10-01 13:45:42,delivered,3913.96,West
15363,4080,2024-09-23 15:53:11,delivered,3832.92,Southwest
15364,3394,2024-11-19 05:49:53,delivered,2728.08,Southeast
15365,2220,2025-02-20 13:09:02,delivered,5266.27,Mountain
15366,3287,2025-02-06 10:17:38,delivered,4051.02,Southwest
15367,1662,2024-10-20 14:17:23,delivered,6813.81,South
15368,3114,2024-05-17 13:46:35,delivered,1758.85,South
15369,2282,2024-04-25 08:33:46,delivered,4329.44,South
15370,2212,2024-01-21 06:28:48,delivered,2852.78,Midwest
15371,3945,2024-07-12 11:37:50,shipped,966.26,Northeast
15372,1412,2025-02-23 09:20:12,delivered,211.77,Midwest
15373,1911,2025-03-24 07:56:13,shipped,6647.80,Southwest
15374,1935,2025-01-02 07:00:06,delivered,1769.82,West
15375,941,2024-01-19 20:30:13,placed,4721.93,West
15376,2571,2024-08-13 09:07:16,shipped,1630.64,Southeast
15377,2263,2025-03-25 05:26:35,delivered,627.50,Southwest
15378,1460,2024-05-14 20:34:11,delivered,4349.98,Midwest
15379,4425,2025-03-08 19:38:21,delivered,3863.77,Northeast
15380,4331,2024-09-22 14:14:54,returned,3491.34,Southeast
15381,1293,2024-08-15 12:06:29,delivered,11021.43,West
15382,3097,2024-03-24 11:19:24,delivered,5299.80,Northeast
15383,1147,2024-12-01 10:32:48,placed,3264.97,Southeast
15384,1056,2025-01-17 23:47:59,delivered,1896.57,Southwest
15385,4891,2024-03-02 21:31:38,delivered,2333.21,Southeast
15386,4615,2024-10-19 15:48:08,delivered,1077.07,Southwest
15387,3425,2024-01-17 15:32:22,shipped,4571.38,Southwest
15388,3360,2024-12-27 10:39:39,delivered,570.42,Southwest
15389,342,2024-10-30 01:13:30,delivered,7185.38,West
15390,1924,2025-01-18 20:31:36,delivered,721.36,Midwest
15391,1768,2024-05-29 09:11:04,cancelled,5325.30,West
15392,3819,2024-12-21 02:47:11,cancelled,5618.55,Southeast
15393,3189,2024-02-17 12:28:18,delivered,1176.08,Southwest
15394,1887,2024-04-21 11:36:49,shipped,3712.95,West
15395,2344,2024-11-08 16:30:46,delivered,6297.04,West
15396,2385,2024-12-19 11:04:52,delivered,1994.46,Southwest
15397,2122,2024-09-12 09:57:50,delivered,3497.94,South
15398,89,2024-12-05 00:48:58,returned,1125.44,Northeast
15399,2416,2024-05-08 04:21:35,delivered,3149.69,Southwest
15400,3922,2024-05-09 09:54:33,delivered,4492.02,Southeast
15401,628,2024-01-02 00:08:21,shipped,549.20,Midwest
15402,1946,2025-04-04 07:18:49,delivered,878.85,South
15403,167,2024-01-12 10:38:45,delivered,3976.06,Southwest
15404,665,2025-04-12 21:23:21,delivered,1484.44,Northeast
15405,352,2025-03-03 15:07:13,delivered,4058.68,Southwest
15406,714,2024-06-14 14:32:09,delivered,1248.53,South
15407,1899,2024-06-16 10:22:22,shipped,3859.87,Southeast
15408,360,2024-04-18 12:40:30,delivered,5803.24,West
15409,48,2024-08-31 11:09:42,delivered,5072.92,Southwest
15410,4595,2024-01-23 19:43:59,delivered,6938.45,South
15411,1006,2024-03-31 16:26:39,delivered,4451.43,South
15412,1337,2024-01-20 09:06:33,delivered,4125.72,Northeast
15413,2631,2024-11-02 02:29:13,delivered,2584.77,Southwest
15414,4023,2024-06-27 11:47:50,delivered,2944.65,Southwest
15415,2949,2024-01-30 23:59:50,placed,5980.74,Southwest
15416,4203,2024-02-17 01:55:58,delivered,4746.19,Southeast
15417,3641,2024-07-08 01:21:09,shipped,1588.20,Northeast
15418,3178,2025-01-11 10:19:13,shipped,1633.68,South
15419,2217,2025-01-03 07:28:25,shipped,1422.90,Northeast
15420,2604,2024-12-31 06:18:28,delivered,2895.87,Mountain
15421,4523,2024-07-02 16:05:35,delivered,133.44,Southeast
15422,2054,2025-02-04 09:33:33,delivered,3435.72,West
15423,2140,2024-02-03 01:55:04,delivered,2356.12,Mountain
15424,2304,2024-07-07 15:22:04,delivered,7321.57,Southwest
15425,1728,2024-06-08 03:40:27,delivered,1172.46,Southwest
15426,4188,2025-03-01 05:04:03,placed,612.47,Mountain
15427,2776,2024-02-09 19:38:43,delivered,3250.68,West
15428,4426,2024-12-03 00:30:40,delivered,675.84,South
15429,4469,2024-07-15 13:14:11,returned,4825.25,Southwest
15430,1631,2024-02-28 20:35:48,delivered,4853.06,West
15431,745,2024-01-23 03:55:56,cancelled,6808.62,Northeast
15432,4658,2024-10-23 06:03:50,delivered,1897.44,Southeast
15433,76,2024-04-30 05:14:47,delivered,3236.31,Mountain
15434,647,2025-02-11 00:23:24,delivered,2665.98,Southwest
15435,2245,2025-01-30 02:18:38,delivered,685.76,Southwest
15436,332,2024-08-13 08:53:21,delivered,6046.79,Mountain
15437,3869,2024-09-26 01:29:11,delivered,10247.96,West
15438,1650,2024-12-31 17:07:24,returned,3761.33,Southeast
15439,3100,2024-02-22 02:59:17,delivered,3336.44,Mountain
15440,2816,2024-12-27 11:44:24,placed,1822.43,Southwest
15441,1645,2025-01-29 17:44:13,delivered,58.26,West
15442,3130,2024-09-20 03:05:40,delivered,6225.51,South
15443,789,2025-01-18 04:25:35,delivered,1851.60,Southwest
15444,3845,2025-04-15 23:35:03,delivered,1877.57,Southwest
15445,2760,2024-07-15 17:24:47,delivered,6130.17,West
15446,3289,2024-04-02 00:55:08,delivered,1233.18,Northeast
15447,3554,2024-07-06 12:45:08,shipped,195.94,Southeast
15448,991,2025-02-21 08:22:27,delivered,2338.43,West
15449,1090,2024-05-26 04:25:28,delivered,1716.84,Southeast
15450,3417,2024-09-15 08:43:40,delivered,5919.92,Northeast
15451,1483,2024-11-15 19:36:18,delivered,3746.22,Southeast
15452,2355,2025-03-15 04:53:30,cancelled,7917.37,South
15453,3300,2025-04-11 13:37:49,shipped,4433.51,Midwest
15454,1865,2025-02-15 06:38:16,delivered,2947.80,Northeast
15455,3961,2024-06-23 02:06:12,cancelled,485.61,Northeast
15456,2178,2025-01-19 09:46:41,delivered,3332.81,Southeast
15457,1651,2024-02-04 22:21:53,delivered,1493.68,South
15458,631,2025-01-23 12:41:07,delivered,3496.04,Southwest
15459,3082,2024-01-26 07:50:32,delivered,5602.94,South
15460,3342,2024-09-09 22:04:57,delivered,6106.06,South
15461,2930,2025-02-06 07:35:31,placed,2130.47,Southeast
15462,1082,2025-02-12 15:01:23,shipped,3583.74,South
15463,3722,2025-02-08 06:01:46,shipped,7130.19,South
15464,3045,2024-07-26 04:08:52,delivered,3242.82,Southwest
15465,932,2024-07-21 10:26:10,delivered,3551.46,Midwest
15466,2050,2024-06-12 21:25:53,shipped,2048.00,Southeast
15467,4544,2025-03-15 09:02:06,shipped,1366.88,Southwest
15468,2547,2025-01-21 23:56:45,delivered,2199.94,South
15469,2406,2024-05-16 11:51:12,delivered,7687.68,West
15470,3775,2024-05-06 05:31:23,shipped,3752.03,West
15471,3264,2024-11-25 11:28:57,delivered,793.33,Southwest
15472,652,2024-09-12 16:04:11,delivered,3096.42,Mountain
15473,3650,2024-01-24 14:42:24,cancelled,3691.84,Southeast
15474,2432,2024-04-07 15:08:10,delivered,4755.75,Southwest
15475,2870,2024-05-10 23:55:37,delivered,5232.88,West
15476,2405,2024-10-26 10:09:48,cancelled,3039.22,Southwest
15477,3057,2024-01-01 12:50:58,delivered,3793.83,Southwest
15478,2309,2024-11-06 08:14:00,shipped,5020.32,Southwest
15479,2341,2024-05-23 10:45:22,delivered,1573.16,Southwest
15480,3616,2024-04-02 14:04:47,delivered,2892.28,Southwest
15481,3414,2024-11-21 14:41:13,delivered,7932.77,West
15482,1457,2024-12-28 06:52:19,delivered,1976.28,Southwest
15483,2107,2025-03-09 12:30:14,shipped,1159.23,Southeast
15484,3086,2024-01-26 01:52:22,delivered,3343.13,South
15485,2676,2024-12-08 11:06:27,delivered,3189.36,Midwest
15486,4594,2025-01-24 17:01:14,shipped,3610.97,Southeast
15487,3571,2024-05-03 11:38:31,delivered,4873.79,South
15488,2101,2024-06-16 18:12:17,placed,2936.61,Southwest
15489,3958,2024-05-24 09:47:51,delivered,3523.47,West
15490,2577,2024-07-29 18:06:30,delivered,4191.13,Southwest
15491,3880,2025-02-18 22:02:50,cancelled,4583.13,West
15492,2343,2024-12-08 04:06:52,delivered,7080.33,Southwest
15493,4682,2024-09-16 15:27:17,shipped,1499.00,South
15494,1907,2024-06-16 17:17:17,delivered,2931.41,South
15495,1946,2024-11-08 18:51:07,delivered,4899.88,South
15496,1745,2024-06-28 19:03:38,delivered,1930.46,Southwest
15497,2627,2024-11-07 16:21:36,placed,1181.32,South
15498,3168,2024-08-02 11:14:19,delivered,486.36,Southwest
15499,2782,2024-07-14 21:43:26,returned,244.36,South
15500,317,2025-03-01 13:36:17,shipped,1056.14,West
15501,2284,2025-01-16 01:54:08,placed,2642.08,Mountain
15502,1036,2024-07-07 16:45:24,shipped,236.31,Mountain
15503,4031,2024-06-28 03:10:08,delivered,237.56,West
15504,570,2024-06-19 15:33:17,delivered,4278.74,South
15505,4999,2024-12-21 08:52:08,delivered,2483.32,Southwest
15506,1002,2025-01-14 01:56:48,delivered,3572.87,South
15507,836,2024-11-24 03:03:56,placed,1269.60,Midwest
15508,2906,2024-03-28 23:13:15,delivered,11068.51,South
15509,3242,2024-01-12 10:07:21,delivered,3176.70,South
15510,1057,2025-04-05 20:44:02,placed,5002.50,Southwest
15511,1540,2024-12-21 00:47:21,delivered,1712.96,Midwest
15512,1297,2024-01-08 07:49:52,delivered,3887.48,Southwest
15513,155,2024-02-04 21:35:42,delivered,716.34,Southeast
15514,2604,2025-01-12 22:28:07,delivered,2741.46,Mountain
15515,3529,2024-02-28 06:15:45,delivered,3494.79,Northeast
15516,1312,2024-08-24 03:17:11,delivered,5922.52,Southwest
15517,2844,2024-10-30 10:28:53,delivered,4909.27,Mountain
15518,4585,2024-04-29 20:38:20,returned,2098.53,Northeast
15519,136,2024-03-10 23:50:02,shipped,1976.30,West
15520,4616,2024-06-07 17:52:12,placed,3213.69,West
15521,2371,2024-11-27 20:53:24,delivered,888.81,South
15522,2790,2025-03-08 18:01:20,delivered,5587.17,West
15523,1892,2024-08-23 18:32:08,delivered,1900.13,Midwest
15524,941,2024-12-24 12:17:05,placed,3629.86,West
15525,2274,2024-05-25 22:12:03,delivered,3876.37,Southeast
15526,2778,2024-07-11 00:14:31,returned,4919.38,South
15527,3639,2024-08-19 14:16:11,delivered,4199.86,Southwest
15528,4035,2024-06-23 17:56:22,cancelled,6338.39,South
15529,880,2024-07-01 07:41:07,delivered,8702.33,Southwest
15530,2258,2024-02-25 14:16:46,delivered,6842.88,Southeast
15531,901,2024-08-10 23:24:12,cancelled,413.88,Southwest
15532,4718,2024-12-22 07:32:16,cancelled,2401.70,South
15533,1494,2024-07-06 14:01:55,delivered,1185.96,West
15534,2449,2024-11-08 02:55:37,delivered,4940.91,Southwest
15535,4468,2024-04-04 00:13:22,delivered,3267.81,Midwest
15536,78,2024-12-24 00:33:52,cancelled,8729.39,South
15537,3216,2024-12-17 18:05:26,delivered,3220.38,Southwest
15538,2200,2024-10-10 03:56:38,cancelled,4246.23,West
15539,1072,2024-12-05 20:26:26,delivered,7399.92,Southwest
15540,3420,2025-01-09 22:52:53,delivered,4507.38,Mountain
15541,338,2024-12-21 05:20:23,delivered,5243.19,Southeast
15542,120,2024-07-09 00:50:51,returned,3050.80,West
15543,886,2025-03-13 22:53:39,cancelled,4758.27,West
15544,931,2024-02-12 02:28:30,shipped,3191.61,South
15545,3913,2024-10-15 16:37:22,delivered,6880.20,Northeast
15546,3828,2024-09-15 19:16:32,delivered,9807.56,Midwest
15547,2217,2024-08-06 23:25:24,delivered,2165.34,Northeast
15548,919,2024-11-15 19:00:41,delivered,1868.16,Southwest
15549,1494,2024-02-15 23:07:22,delivered,1459.23,West
15550,3215,2024-12-05 06:09:17,delivered,6363.44,West
15551,4482,2024-08-09 02:56:21,delivered,4728.48,Southeast
15552,178,2024-08-06 16:03:42,placed,5037.15,Southeast
15553,3831,2025-01-06 03:47:37,delivered,1817.60,Southwest
15554,107,2024-11-16 20:06:29,placed,7268.92,Southeast
15555,3751,2025-04-11 04:42:12,shipped,1030.77,Southwest
15556,4149,2024-03-18 08:41:25,cancelled,5014.69,Southwest
15557,630,2024-06-30 11:54:18,delivered,2032.74,West
15558,1845,2024-02-02 08:59:00,shipped,7057.71,Southwest
15559,3210,2024-02-13 14:11:35,shipped,3570.23,South
15560,43,2024-02-03 08:39:58,delivered,3343.64,Southeast
15561,1355,2025-03-12 06:35:28,shipped,3701.10,Southeast
15562,985,2024-02-06 17:09:43,delivered,5664.20,Northeast
15563,4250,2024-03-13 22:55:02,delivered,1712.79,South
15564,2753,2024-03-22 15:03:17,delivered,3575.26,Southwest
15565,1042,2024-12-20 19:18:01,delivered,2281.16,Southeast
15566,4459,2024-03-08 09:59:44,delivered,3006.52,Southeast
15567,4256,2024-02-25 13:26:38,delivered,1087.53,Southwest
15568,1212,2024-06-17 06:00:43,delivered,6398.24,Mountain
15569,2255,2025-03-28 09:26:03,cancelled,4346.41,West
15570,3864,2025-02-12 17:05:57,placed,6168.23,West
15571,3283,2025-04-05 15:49:34,placed,5139.48,South
15572,2241,2024-03-05 20:19:27,delivered,2619.52,Southwest
15573,2592,2024-09-17 14:11:22,delivered,517.11,Southwest
15574,1700,2025-03-10 07:01:54,delivered,1440.58,Midwest
15575,490,2024-09-22 18:24:36,delivered,2334.22,South
15576,226,2024-02-10 15:07:27,delivered,2280.35,Southeast
15577,4457,2024-03-07 10:56:26,delivered,4084.07,Northeast
15578,2358,2024-07-07 22:26:33,delivered,1110.01,West
15579,4429,2024-08-25 06:50:45,delivered,2903.36,West
15580,2486,2024-09-21 10:58:57,cancelled,4172.76,West
15581,2473,2025-04-02 08:35:31,placed,4598.50,Northeast
15582,4310,2024-01-09 07:23:20,delivered,7850.25,West
15583,2712,2024-04-27 23:28:05,delivered,4918.02,West
15584,3103,2024-03-28 15:38:25,placed,3868.56,West
15585,3556,2024-08-11 17:54:49,placed,1446.54,Midwest
15586,3336,2024-03-08 07:20:01,delivered,2968.99,West
15587,4174,2024-03-20 21:21:30,returned,2940.38,South
15588,1312,2024-12-25 11:36:15,delivered,3906.13,Southwest
15589,1450,2024-04-11 10:32:25,returned,693.99,South
15590,3475,2024-03-20 02:08:42,placed,6962.42,South
15591,4663,2024-09-15 12:48:09,cancelled,821.72,Southwest
15592,2213,2025-04-10 04:24:41,delivered,56.46,Southwest
15593,1123,2024-05-13 13:27:25,delivered,7187.47,South
15594,3132,2024-01-26 02:14:11,shipped,8099.62,Mountain
15595,4218,2024-04-03 16:38:42,delivered,1774.70,South
15596,4928,2024-01-04 00:13:43,cancelled,922.56,Southwest
15597,462,2024-07-28 23:17:58,delivered,4893.55,South
15598,1039,2024-04-18 19:21:31,shipped,2184.84,West
15599,853,2024-05-13 13:11:07,shipped,4153.39,Southwest
15600,2269,2025-02-28 22:55:15,delivered,3079.22,West
15601,1387,2024-10-24 06:27:48,shipped,1779.78,Southeast
15602,4044,2024-10-07 22:06:32,placed,268.48,Mountain
15603,616,2024-04-27 01:24:35,cancelled,2313.36,West
15604,881,2024-11-10 07:00:40,delivered,2413.10,Southwest
15605,2305,2024-06-02 06:51:57,delivered,2110.20,Southwest
15606,951,2024-12-18 16:21:14,shipped,328.08,Southwest
15607,3010,2025-03-28 21:08:55,cancelled,5392.57,Southeast
15608,2444,2024-02-07 23:10:43,delivered,4977.09,Mountain
15609,4583,2025-03-10 15:29:54,delivered,1773.18,Southwest
15610,1691,2025-03-27 16:32:52,delivered,1407.11,Southeast
15611,892,2025-04-18 20:28:45,shipped,5118.80,Mountain
15612,1314,2024-02-11 11:10:58,delivered,677.45,Southeast
15613,2668,2024-11-16 06:39:12,shipped,2574.55,Mountain
15614,4205,2024-10-16 04:48:01,delivered,2732.55,West
15615,2697,2024-07-09 01:29:33,delivered,2744.50,Northeast
15616,1677,2024-10-04 00:01:48,delivered,2478.54,West
15617,3737,2024-02-11 01:35:22,shipped,8046.83,Northeast
15618,2595,2025-03-20 18:23:09,cancelled,249.57,South
15619,466,2025-03-21 06:05:39,delivered,1697.88,Southeast
15620,518,2024-06-02 09:49:36,delivered,2524.79,West
15621,4873,2024-05-26 22:43:51,delivered,6399.16,Northeast
15622,1664,2024-07-10 19:34:45,delivered,1635.48,Southwest
15623,4025,2025-02-09 12:59:39,delivered,1252.58,Northeast
15624,2668,2025-04-17 13:21:52,delivered,3080.44,Mountain
15625,1169,2025-03-28 05:07:55,cancelled,6612.12,Southwest
15626,583,2025-03-27 21:36:18,shipped,2717.29,Southwest
15627,319,2025-04-06 11:49:29,shipped,4031.62,West
15628,2000,2024-11-02 08:27:17,cancelled,4048.79,Southwest
15629,1673,2024-12-01 23:26:10,delivered,2102.44,Northeast
15630,2593,2024-08-24 16:25:44,returned,3820.62,Southwest
15631,892,2025-03-10 02:50:08,delivered,7528.84,Mountain
15632,78,2025-02-26 19:55:50,delivered,5740.23,South
15633,2708,2024-09-25 05:45:53,delivered,9717.94,Midwest
15634,4267,2024-10-30 13:17:32,shipped,469.95,Southeast
15635,3671,2024-04-24 07:49:13,delivered,8142.18,Southwest
15636,219,2024-01-24 01:30:52,delivered,5882.95,Southeast
15637,3758,2024-02-18 03:21:53,delivered,3746.08,South
15638,1185,2025-02-03 12:00:09,placed,1663.94,Southwest
15639,1770,2024-04-21 01:09:19,delivered,2289.96,South
15640,2384,2024-04-17 07:21:21,shipped,237.42,Southwest
15641,4620,2024-09-28 03:37:53,placed,4441.76,Mountain
15642,558,2025-03-09 14:59:20,delivered,3252.40,South
15643,3913,2024-01-06 17:58:10,shipped,3050.02,Northeast
15644,1740,2024-10-24 04:11:12,delivered,4764.86,Mountain
15645,3266,2025-02-13 16:49:48,delivered,4959.28,Southeast
15646,3813,2024-04-12 13:30:44,delivered,1001.70,Southwest
15647,3783,2024-01-31 17:03:06,delivered,4088.87,Southwest
15648,3087,2024-12-11 23:30:54,delivered,3238.26,West
15649,4235,2024-09-10 20:05:19,returned,3008.48,Southeast
15650,2420,2024-08-05 09:23:25,cancelled,421.66,Midwest
15651,4032,2024-10-20 02:33:35,cancelled,4799.37,Southwest
15652,1586,2024-06-07 18:06:23,returned,1305.65,Southeast
15653,3507,2024-12-13 08:35:26,delivered,3819.12,South
15654,3373,2024-10-24 10:22:09,delivered,5665.39,West
15655,3020,2024-11-03 15:53:01,delivered,8376.26,Mountain
15656,3974,2025-01-22 07:41:22,placed,1674.36,West
15657,3433,2025-03-07 08:34:38,shipped,1194.81,Northeast
15658,4254,2024-05-30 05:54:53,delivered,2309.70,South
15659,2328,2024-12-05 00:02:24,cancelled,189.66,West
15660,4782,2024-12-11 21:58:00,placed,2257.68,South
15661,1973,2024-04-21 06:25:51,delivered,4736.82,Southwest
15662,724,2024-11-11 13:19:12,delivered,849.68,Midwest
15663,303,2024-04-15 00:39:23,delivered,3656.56,West
15664,3221,2024-11-03 08:37:37,returned,3756.72,Southwest
15665,987,2024-11-27 13:29:00,placed,8006.30,Southeast
15666,3070,2024-11-19 01:32:14,cancelled,1582.78,South
15667,496,2024-05-08 11:25:19,delivered,2117.05,Southwest
15668,1892,2024-02-09 22:55:12,returned,6527.86,Midwest
15669,4933,2024-10-28 17:28:13,delivered,4068.37,Southwest
15670,1131,2024-01-08 01:21:14,shipped,142.45,Southeast
15671,1293,2025-03-22 16:44:58,delivered,5881.31,West
15672,89,2025-02-21 22:04:46,delivered,3426.76,Northeast
15673,3390,2025-03-06 04:33:26,delivered,1730.98,South
15674,2321,2025-01-05 14:11:17,placed,1778.57,Southwest
15675,1938,2025-02-18 07:06:13,delivered,4533.48,Southeast
15676,2984,2024-09-10 00:02:43,shipped,3160.76,West
15677,164,2024-01-30 18:21:50,shipped,4419.28,Midwest
15678,3015,2024-05-16 06:48:24,delivered,2390.19,Southwest
15679,3907,2024-09-05 07:34:50,delivered,2682.99,South
15680,4178,2024-12-27 13:34:07,cancelled,1803.75,Southeast
